"","wscode","weatherdate","tmin","tmax","tmoy","rhmin","rhmax","rhmoy","rainfall","windtot","radiation","sunshine","eto"
"1",3,2014-05-31,27.5,39.7,33.6,29,88,58.5,17,0.96,23.53,NA,-999
"2",3,2014-06-01,21.8,34.4,28.1,52.5,89.5,71,0,0.8,16.23,NA,-999
"3",3,2014-06-02,22.6,36.3,29.45,43.5,94,68.75,5,0.98,16.19,NA,-999
"4",3,2014-06-03,24.3,37.3,30.8,37,92,64.5,0,0.83,24.14,NA,-999
"5",3,2014-06-04,24.8,38.2,31.5,34.5,80.5,57.5,0,0.72,23.32,NA,-999
"6",3,2014-06-05,26.3,37.4,31.85,37.5,79.5,58.5,0,0.8,22.67,NA,-999
"7",3,2014-06-06,24.9,39.4,32.15,32.5,86,59.25,0.5,0.78,23.3,NA,-999
"8",3,2014-06-07,25.8,38.8,32.3,35,85,60,0,0.8,23.45,NA,-999
"9",3,2014-06-08,26.7,39.5,33.1,36,83.5,59.75,0.5,0.81,24.26,NA,-999
"10",3,2014-06-09,26.8,39.5,33.15,26,76.5,51.25,0,1.26,22.06,NA,-999
"11",3,2014-06-10,27.9,37.7,32.8,39,71.5,55.25,0,1.03,21.09,NA,-999
"12",3,2014-06-11,28,38,33,35,76,55.5,4.5,1.04,22.12,NA,-999
"13",3,2014-06-12,21.6,38.4,30,28.5,94,61.25,0,1.19,24.16,NA,-999
"14",3,2014-06-13,25.4,38.7,32.05,26.5,86,56.25,0,0.64,24.99,NA,-999
"15",3,2014-06-14,28.4,39.4,33.9,30,69.5,49.75,0,0.91,23.71,NA,-999
"16",3,2014-06-15,27.4,39.8,33.6,23.5,74,48.75,0,1.13,23.86,NA,-999
"17",3,2014-06-16,25.5,39.9,32.7,20.5,82.5,51.5,0,0.87,25.06,NA,-999
"18",3,2014-06-17,26.2,40.6,33.4,25,75,50,0,0.8,24.04,NA,-999
"19",3,2014-06-18,28,39.8,33.9,30.5,65,47.75,3.5,1.04,24.19,NA,-999
"20",3,2014-06-19,25.4,40.4,32.9,20.5,82,51.25,0,1.06,21.38,NA,-999
"21",3,2014-06-20,26.7,40.9,33.8,28,71.5,49.75,0,0.82,24.45,NA,-999
"22",3,2014-06-21,28.2,40.5,34.35,30.5,73.5,52,0,1.31,23.37,NA,-999
"23",3,2014-06-22,26.3,39.4,32.85,26,71.5,48.75,0,1.79,18.72,NA,-999
"24",3,2014-06-23,24.6,40.2,32.4,28,83,55.5,0,0.83,24.5,NA,-999
"25",3,2014-06-24,27.3,39.8,33.55,29.5,73,51.25,0,0.93,20.94,NA,-999
"26",3,2014-06-25,28.9,40.5,34.7,26.5,66,46.25,0,1.6,22.16,NA,-999
"27",3,2014-06-26,27.3,39,33.15,31.5,72.5,52,0,1.64,21.57,NA,-999
"28",3,2014-06-27,27.8,39.8,33.8,28.5,71.5,50,0,1.6,22.31,NA,-999
"29",3,2014-06-28,26.5,39.6,33.05,22,68.5,45.25,0,1.3,21.71,NA,-999
"30",3,2014-06-29,25.3,40.3,32.8,26,73,49.5,39.5,1.22,23.84,NA,-999
"31",3,2014-06-30,21.3,36.8,29.05,42.5,97.5,70,2.5,0.9,21.47,NA,-999
"32",3,2014-07-01,21.1,32.6,26.85,48,96.5,72.25,28,1.22,14.5,NA,-999
"33",3,2014-07-02,26.2,33.2,29.7,58.5,93,75.75,2.5,0.94,15.82,NA,-999
"34",3,2014-07-03,23.5,34.8,29.15,47.5,93.5,70.5,4,0.78,23.38,NA,-999
"35",3,2014-07-04,23.8,33.9,28.85,55.5,95.5,75.5,2,0.51,15.11,NA,-999
"36",3,2014-07-05,25.4,36.8,31.1,47.5,94.5,71,0,0.83,23.4,NA,-999
"37",3,2014-07-06,27.3,37.6,32.45,41.5,88.5,65,0,1.15,24.82,NA,-999
"38",3,2014-07-07,26.8,35.3,31.05,45,80,62.5,0,1.59,18.59,NA,-999
"39",3,2014-07-08,25.9,36.4,31.15,43,82.5,62.75,0,1.03,21.03,NA,-999
"40",3,2014-07-09,25.6,36.85,31.225,40.5,85.5,63,0,0.93,22.49,NA,-999
"41",3,2014-07-10,25.3,37.3,31.3,38,88.5,63.25,0,0.82,23.95,NA,-999
"42",3,2014-07-11,27,38,32.5,37.5,80,58.75,0,1.25,21.82,NA,-999
"43",3,2014-07-12,27,39.4,33.2,30,77.5,53.75,0,1.03,24.49,NA,-999
"44",3,2014-07-13,27.5,36.9,32.2,42.5,79,60.75,0,1.24,17.23,NA,-999
"45",3,2014-07-14,27.8,34.6,31.2,52.5,78,65.25,0,1.27,14,NA,-999
"46",3,2014-07-15,26.8,37.5,32.15,42,80.5,61.25,0,1.11,18.82,NA,-999
"47",3,2014-07-16,26.7,37.9,32.3,40.5,83.5,62,34,1.45,21.58,NA,-999
"48",3,2014-07-17,21.4,32.1,26.75,66.5,97,81.75,0,1.04,15.86,NA,-999
"49",3,2014-07-18,25.1,33.6,29.35,50.5,91,70.75,0,0.91,23.43,NA,-999
"50",3,2014-07-19,24.6,35.1,29.85,49,97.5,73.25,27,0.84,24.81,NA,-999
"51",3,2014-07-20,21.8,33.1,27.45,61.5,98.5,80,0,0.61,17.79,NA,-999
"52",3,2014-07-21,25,34.1,29.55,53,94.5,73.75,0,0.81,24.5,NA,-999
"53",3,2014-07-22,26.4,35.2,30.8,48.5,82,65.25,0,0.93,22.46,NA,-999
"54",3,2014-07-23,25.5,34.6,30.05,52.5,93,72.75,0,0.74,17.8,NA,-999
"55",3,2014-07-24,24.2,34.4,29.3,53,92.5,72.75,0,0.73,19.65,NA,-999
"56",3,2014-07-25,25.7,36.5,31.1,45,86.5,65.75,0,0.79,23.84,NA,-999
"57",3,2014-07-26,26.7,35.2,30.95,51,87,69,0,1,19.16,NA,-999
"58",3,2014-07-27,25.1,39.5,32.3,30,89,59.5,0,0.87,25.04,NA,-999
"59",3,2014-07-28,25.9,39.1,32.5,37,87.5,62.25,0,0.82,24.87,NA,-999
"60",3,2014-07-29,26.5,36.4,31.45,47.5,82.5,65,0,1.01,21.97,NA,-999
"61",3,2014-07-30,20.8,29.9,25.35,66,97,81.5,23,0.69,9.44,NA,-999
"62",3,2014-07-31,24.3,35.5,29.9,51,96.5,73.75,0,0.41,25.6,NA,-999
"63",3,2014-08-01,24.2,34.7,29.45,54.5,95,74.75,0,0.72,21.92,NA,-999
"64",3,2014-08-02,25.6,35.2,30.4,52,91,71.5,0,0.86,22.3,NA,-999
"65",3,2014-08-03,25.9,35,30.45,53,88.5,70.75,0,1.02,19.93,NA,-999
"66",3,2014-08-04,24.6,33.5,29.05,55,92,73.5,0,0.68,15.23,NA,-999
"67",3,2014-08-05,24.9,34.6,29.75,53.5,96.5,75,61,0.72,14.85,NA,-999
"68",3,2014-08-06,23.3,30.8,27.05,70.5,97.5,84,0,0.86,13.47,NA,-999
"69",3,2014-08-07,24.3,32.9,28.6,63.5,95,79.25,0,0.44,17.54,NA,-999
"70",3,2014-08-08,25.4,34,29.7,60.5,94.5,77.5,0,0.61,22.19,NA,-999
"71",3,2014-08-09,20.5,29.7,25.1,67,97,82,14.5,0.69,14.34,NA,-999
"72",3,2014-08-10,23,33.8,28.4,56.5,97.5,77,14.5,0.57,25.03,NA,-999
"73",3,2014-08-11,23.7,32.2,27.95,66.5,97.5,82,2,0.6,16.83,NA,-999
"74",3,2014-08-12,24.5,34.7,29.6,55,96,75.5,0,0.34,19.66,NA,-999
"75",3,2014-08-13,25.6,33.1,29.35,66,94.5,80.25,15.5,0.49,16.76,NA,-999
"76",3,2014-08-14,22.8,30.6,26.7,71,98,84.5,0,0.42,13.38,NA,-999
"77",3,2014-08-15,22.9,32.3,27.6,63,95.5,79.25,0,0.49,20.64,NA,-999
"78",3,2014-08-16,23.5,32.6,28.05,61,97.5,79.25,0,0.65,20.93,NA,-999
"79",3,2014-08-17,24.1,31.9,28,67,96.5,81.75,2,0.49,12,NA,-999
"80",3,2014-08-18,22.5,29.3,25.9,74,95,84.5,0,0.53,10.35,NA,-999
"81",3,2014-08-19,23.2,33.4,28.3,56.5,97.5,77,28.5,0.46,22.61,NA,-999
"82",3,2014-08-20,23,33.4,28.2,61,99,80,0,0.3,19.46,NA,-999
"83",3,2014-08-21,23.5,35.4,29.45,55.5,98.5,77,0,0.28,22.92,NA,-999
"84",3,2014-08-22,24.8,36.2,30.5,51,98,74.5,4.5,0.34,18.17,NA,-999
"85",3,2014-08-23,23.3,32.4,27.85,60.5,96.5,78.5,10.5,0.54,18.7,NA,-999
"86",3,2014-08-24,22.6,33.4,28,60,99,79.5,0,0.64,20.14,NA,-999
"87",3,2014-08-25,23.8,34.9,29.35,52,99,75.5,1,0.38,22.91,NA,-999
"88",3,2014-08-26,24.5,35.8,30.15,54.5,98,76.25,0,0.35,22.43,NA,-999
"89",3,2014-08-27,20.8,33.6,27.2,64.5,100,82.25,36,0.51,8.71,NA,-999
"90",3,2014-08-28,21.3,32.1,26.7,65,100,82.5,0,0.24,20.03,NA,-999
"91",3,2014-08-29,23.2,34.1,28.65,59.5,100,79.75,0,0.2,19.56,NA,-999
"92",3,2014-08-30,24.4,34.6,29.5,61,100,80.5,26.5,0.49,21.95,NA,-999
"93",3,2014-08-31,21.3,30.9,26.1,75,100,87.5,23.5,0.83,9.48,NA,-999
"94",3,2014-09-01,21.3,32,26.65,69,100,84.5,0,0.36,20.73,NA,-999
"95",3,2014-09-02,24.1,33.9,29,64,100,82,0,0.43,20.34,NA,-999
"96",3,2014-09-03,20.9,28.2,24.55,82,100,91,10.5,0.35,7.39,NA,-999
"97",3,2014-09-04,22.6,31.9,27.25,69,100,84.5,0.5,0.37,13.7,NA,-999
"98",3,2014-09-05,22.8,34.1,28.45,63,100,81.5,0,0.36,22.52,NA,-999
"99",3,2014-09-06,24.7,33.2,28.95,64.5,100,82.25,0,0.8,15.9,NA,-999
"100",3,2014-09-07,22.7,34.1,28.4,61,99.5,80.25,0,0.34,19.76,NA,-999
"101",3,2014-09-08,23.1,34,28.55,60,100,80,0,0.5,24.94,NA,-999
"102",3,2014-09-09,23,31.9,27.45,68.5,100,84.25,0.5,0.34,9.87,NA,-999
"103",3,2014-09-10,22.1,35,28.55,56,100,78,0,0.37,22.17,NA,-999
"104",3,2014-09-11,22.6,35.2,28.9,55.5,100,77.75,67.5,0.46,22.83,NA,-999
"105",3,2014-09-12,21.1,34.5,27.8,58,100,79,0,0.35,20.52,NA,-999
"106",3,2014-09-13,22.3,33.4,27.85,64.5,100,82.25,0,0.28,23.26,NA,-999
"107",3,2014-09-14,25.2,34.7,29.95,62,100,81,1,0.43,19.06,NA,-999
"108",3,2014-09-15,21.8,34.2,28,58,100,79,4,0.64,20.4,NA,-999
"109",3,2014-09-16,22.6,34.3,28.45,60,100,80,0.5,0.21,19.3,NA,-999
"110",3,2014-09-17,22.5,31.2,26.85,72.5,100,86.25,26.5,0.21,10.94,NA,-999
"111",3,2014-09-18,21.5,34.1,27.8,61.5,100,80.75,2,0.29,21.49,NA,-999
"112",3,2014-09-19,21.5,30.8,26.15,72,100,86,3,0.66,17.59,NA,-999
"113",3,2014-09-20,21.7,34.7,28.2,54,100,77,0,0.25,22.74,NA,-999
"114",3,2014-09-21,23.8,35.6,29.7,52.5,100,76.25,0,0.21,23.97,NA,-999
"115",3,2014-09-22,21.1,28.5,24.8,82.5,100,91.25,33.5,0.58,6,NA,-999
"116",3,2014-09-23,22.7,34.1,28.4,63,100,81.5,0,0.35,21.22,NA,-999
"117",3,2014-09-24,23.8,35.1,29.45,59,100,79.5,0,0.29,22.91,NA,-999
"118",3,2014-09-25,24.6,35.2,29.9,60,100,80,1,0.42,19.41,NA,-999
"119",3,2014-09-26,23.7,35.7,29.7,60.5,100,80.25,8,0.36,20.26,NA,-999
"120",3,2014-09-27,22.2,35,28.6,59.5,100,79.75,0,0.42,23.55,NA,-999
"121",3,2014-09-28,23.8,33.7,28.75,61.5,100,80.75,0,0.5,21.86,NA,-999
"122",3,2014-09-29,24.9,35.5,30.2,57.5,100,78.75,0.5,0.21,19.99,NA,-999
"123",3,2014-09-30,25.1,34.2,29.65,67,100,83.5,8,0.66,21.42,NA,-999
"124",3,2014-10-01,20.7,32.3,26.5,63.5,100,81.75,0,0.57,14.52,NA,-999
"125",3,2014-10-02,23.5,35.2,29.35,51.5,100,75.75,0,0.25,14.69,NA,-999
"126",3,2014-10-03,23.9,34.1,29,62.5,100,81.25,0,0.31,18.21,NA,-999
"127",3,2014-10-04,23.7,34.2,28.95,57,100,78.5,0,0.19,15.74,NA,-999
"128",3,2014-10-05,22.5,37,29.75,50.5,100,75.25,0,0.16,23.07,NA,-999
"129",3,2014-10-06,24.3,36.5,30.4,55,100,77.5,0,0.39,20.73,NA,-999
"130",3,2014-10-07,23.8,34.2,29,60,100,80,0,0.21,13.84,NA,-999
"131",3,2014-10-08,22.7,35.7,29.2,54.5,100,77.25,0,0.24,22.26,NA,-999
"132",3,2014-10-09,24.3,39.6,31.95,39,100,69.5,0,0.22,21.81,NA,-999
"133",3,2014-10-10,23.8,37,30.4,51,100,75.5,0,0.3,21.35,NA,-999
"134",3,2014-10-11,24.3,37.2,30.75,52,100,76,0,0.29,21.31,NA,-999
"135",3,2014-10-12,24.3,35.3,29.8,59.5,100,79.75,0,0.56,18.97,NA,-999
"136",3,2014-10-13,24.2,37.4,30.8,46,100,73,0,0.38,21.4,NA,-999
"137",3,2014-10-14,24.4,37.7,31.05,45.5,100,72.75,0.5,0.31,20.72,NA,-999
"138",3,2014-10-15,22.3,37.3,29.8,43,100,71.5,6,0.29,22.39,NA,-999
"139",3,2014-10-16,24.5,39.1,31.8,34,100,67,0,0.45,20.36,NA,-999
"140",3,2014-10-17,21.5,39.4,30.45,36.5,100,68.25,0,0.3,21.78,NA,-999
"141",3,2014-10-18,22.9,36.6,29.75,51.5,100,75.75,0,0.32,21.88,NA,-999
"142",3,2014-10-19,23.8,36.9,30.35,45,100,72.5,0,0.46,20.34,NA,-999
"143",3,2014-10-20,18.7,37.1,27.9,44,100,72,24,0.45,20.01,NA,-999
"144",3,2014-10-21,22.3,37.7,30,39,100,69.5,0,0.31,22.15,NA,-999
"145",3,2014-10-22,22.8,37.2,30,43.5,100,71.75,0,0.14,17.21,NA,-999
"146",3,2014-10-23,26.1,36.5,31.3,44.5,100,72.25,0,0.42,20.18,NA,-999
"147",3,2014-10-24,23.4,38.1,30.75,31,100,65.5,0.5,0.29,21.37,NA,-999
"148",3,2014-10-25,22.7,37.5,30.1,32,100,66,0,0.23,19.48,NA,-999
"149",3,2014-10-26,22.6,39.1,30.85,29.5,100,64.75,0,0.2,20.16,NA,-999
"150",3,2014-10-27,24.5,38.2,31.35,30.5,100,65.25,0,0.24,18.49,NA,-999
"151",3,2014-10-28,23,39.3,31.15,29,100,64.5,0,0.21,19.78,NA,-999
"152",3,2014-10-29,24.4,33.3,28.85,51,100,75.5,0,0.52,15.01,NA,-999
"153",3,2014-10-30,21.6,37.4,29.5,37,100,68.5,0,0.27,20.15,NA,-999
"154",3,2014-10-31,21.1,38.5,29.8,25.5,100,62.75,0,0.29,20.51,NA,-999
"155",3,2014-11-01,21.2,39.9,30.55,20.5,100,60.25,0,0.31,20.91,NA,-999
"156",3,2014-11-02,21.2,37.8,29.5,27.5,100,63.75,0,0.27,20.12,NA,-999
"157",3,2014-11-03,20.5,37.6,29.05,35,100,67.5,0,0.29,19.79,NA,-999
"158",3,2014-11-04,21.8,38.3,30.05,33.5,100,66.75,0,0.44,19.02,NA,-999
"159",3,2014-11-05,21.8,39.3,30.55,18,100,59,0,0.32,20.61,NA,-999
"160",3,2014-11-06,19.6,40.1,29.85,19,100,59.5,0,0.36,20.19,NA,-999
"161",3,2014-11-07,19.8,39.9,29.85,22.5,100,61.25,0,0.38,19.13,NA,-999
"162",3,2014-11-08,22.8,39.5,31.15,17.5,100,58.75,0,0.5,17.65,NA,-999
"163",3,2014-11-09,17.8,40.6,29.2,12.5,100,56.25,0,0.35,17.96,NA,-999
"164",3,2014-11-10,15,39.6,27.3,10.5,96.5,53.5,0,0.29,20.65,NA,-999
"165",3,2014-11-11,13.1,39.5,26.3,9.5,96.5,53,0,0.34,21.63,NA,-999
"166",3,2014-11-12,13.8,39.4,26.6,11,90.5,50.75,0,0.38,20.27,NA,-999
"167",3,2014-11-13,15.5,40.7,28.1,11.5,91.5,51.5,0,0.51,19.78,NA,-999
"168",3,2014-11-14,17.1,39.9,28.5,12,84.5,48.25,0,0.53,18.91,NA,-999
"169",3,2014-11-15,16.1,41.8,28.95,10,100,55,0,0.43,19.48,NA,-999
"170",3,2014-11-16,16.8,39.8,28.3,10,99,54.5,0,0.16,13.36,NA,-999
"171",3,2014-11-17,16.6,39.6,28.1,14.5,100,57.25,0,0.21,16.97,NA,-999
"172",3,2014-11-18,16.2,39.3,27.75,14.5,100,57.25,0,0.25,19.3,NA,-999
"173",3,2014-11-19,19.3,38.2,28.75,19,100,59.5,0,0.29,17.85,NA,-999
"174",3,2014-11-20,21.2,35.6,28.4,23.5,78,50.75,0,0.17,11.07,NA,-999
"175",3,2014-11-21,20.3,35.8,28.05,25,83,54,0,0.24,15.46,NA,-999
"176",3,2014-11-22,20.1,36.9,28.5,26,84.5,55.25,0,0.36,16.75,NA,-999
"177",3,2014-11-23,20.8,38.1,29.45,26,83,54.5,0,0.46,16.63,NA,-999
"178",3,2014-11-24,21.5,37.6,29.55,24.5,71,47.75,0,0.38,13.89,NA,-999
"179",3,2014-11-25,20.1,40.2,30.15,17,71,44,0,0.39,15.98,NA,-999
"180",3,2014-11-26,17,39.9,28.45,16,81.5,48.75,0,0.47,19.23,NA,-999
"181",3,2014-11-27,18.5,39.5,29,16.5,66,41.25,0,0.35,19.43,NA,-999
"182",3,2014-11-28,19,37.4,28.2,17.5,69,43.25,0,0.27,15.3,NA,-999
"183",3,2014-11-29,15.9,34.6,25.25,23.5,85,54.25,0,0.41,14.18,NA,-999
"184",3,2014-11-30,17.6,35.7,26.65,29.5,81,55.25,0,0.42,18.43,NA,-999
"185",3,2014-12-01,20.7,35.6,28.15,29,76,52.5,0,0.45,16.86,NA,-999
"186",3,2014-12-02,21,34.3,27.65,31,70,50.5,0,0.32,11.01,NA,-999
"187",3,2014-12-03,22.3,37,29.65,29,74.5,51.75,0,0.34,15.33,NA,-999
"188",3,2014-12-04,20.5,38.5,29.5,21.5,70.5,46,0,0.43,14.33,NA,-999
"189",3,2014-12-05,22,39.2,30.6,17.5,49.5,33.5,0,0.64,16.52,NA,-999
